visitor_id,nb purchase for this visitorid
visitor_218651,1
visitor_218653,1
visitor_218656,1
visitor_218659,1
visitor_218665,1
visitor_218669,1
visitor_218670,1
visitor_218673,1
visitor_218677,1
visitor_218680,1
visitor_218682,1
visitor_218684,1
visitor_218685,1
visitor_218689,1
visitor_218692,1
visitor_218700,1
visitor_218702,1
visitor_218704,1
visitor_218711,1
visitor_218713,1
visitor_218719,1
visitor_218720,1
visitor_218725,1
visitor_218727,1
visitor_218729,1
visitor_218739,1
visitor_218742,1
visitor_218744,1
visitor_218745,1
visitor_218748,1
visitor_218757,1
visitor_218761,1
visitor_218764,1
visitor_218766,1
visitor_218770,1
visitor_218773,1
visitor_218775,1
visitor_218776,1
visitor_218783,1
visitor_218788,1
visitor_218790,1
visitor_218791,1
visitor_218793,1
visitor_218796,1
visitor_218798,1
visitor_218806,1
visitor_218807,1
visitor_218808,1
visitor_218814,1
visitor_218817,1
visitor_218819,1
visitor_218821,1
visitor_218831,1
visitor_218835,1
visitor_218839,1
visitor_218846,1
visitor_218847,1
visitor_218849,1
visitor_218853,1
visitor_218855,1
visitor_218858,1
visitor_218860,1
visitor_218867,1
visitor_218869,1
visitor_218872,1
visitor_218880,1
visitor_218881,1
visitor_218885,1
visitor_218888,1
visitor_218891,1
visitor_218892,1
visitor_218893,1
visitor_218895,1
visitor_218899,1
visitor_218905,1
visitor_218906,1
visitor_218909,1
visitor_218910,1
visitor_218911,1
visitor_218913,1
visitor_218914,1
visitor_218916,1
visitor_218918,1
visitor_218922,1
visitor_218928,1
visitor_218929,1
visitor_218932,1
visitor_218934,1
visitor_218935,1
visitor_218941,1
visitor_218951,1
visitor_218957,1
visitor_218966,1
visitor_218967,1
visitor_218968,1
visitor_218971,1
visitor_218972,1
visitor_218976,1
visitor_218977,1
visitor_218978,1
visitor_218981,1
visitor_218988,1
visitor_218993,1
visitor_218996,1
visitor_219000,1
visitor_219001,1
visitor_219006,1
visitor_219008,1
visitor_219011,1
visitor_219012,1
visitor_219014,1
visitor_219018,1
visitor_219026,1
visitor_219027,1
visitor_219031,1
visitor_219034,1
visitor_219038,1
visitor_219040,1
visitor_219042,1
visitor_219052,1
visitor_219058,1
visitor_219060,1
visitor_219062,1
visitor_219064,1
visitor_219065,1
visitor_219069,1
visitor_219074,1
visitor_219075,1
visitor_219082,1
visitor_219083,1
visitor_219084,1
visitor_219090,1
visitor_219094,1
visitor_219096,1
visitor_219099,1
visitor_219100,1
visitor_219102,1
visitor_219103,1
visitor_219105,1
visitor_219107,1
visitor_219113,1
visitor_219115,1
visitor_219116,1
visitor_219118,1
visitor_219119,1
visitor_219120,1
visitor_219124,1
visitor_219127,1
visitor_219128,1
visitor_219133,1
visitor_219134,1
visitor_219145,1
visitor_219150,1
visitor_219151,1
visitor_219152,1
visitor_219153,1
visitor_219154,1
visitor_219155,1
visitor_219157,1
visitor_219160,1
visitor_219161,1
visitor_219163,1
visitor_219164,1
visitor_219175,1
visitor_219178,1
visitor_219179,1
visitor_219183,1
visitor_219184,1
visitor_219185,1
visitor_219191,1
visitor_219192,1
visitor_219193,1
visitor_219194,1
visitor_219198,1
visitor_219203,1
visitor_219210,1
visitor_219213,1
visitor_219216,1
visitor_219221,1
visitor_219222,1
visitor_219224,1
visitor_219237,1
visitor_219241,1
visitor_219246,1
visitor_219250,1
visitor_219251,1
visitor_219257,1
visitor_219266,1
visitor_219270,1
visitor_219272,1
visitor_219275,1
visitor_219276,1
visitor_219277,1
visitor_219278,1
visitor_219282,1
visitor_219283,1
visitor_219285,1
visitor_219289,1
visitor_219300,1
visitor_219301,1
visitor_219307,1
visitor_219322,1
visitor_219334,1
visitor_219339,1
visitor_219340,1
visitor_219343,1
visitor_219344,1
visitor_219345,1
visitor_219349,1
visitor_219353,1
visitor_219355,1
visitor_219363,1
visitor_219371,1
visitor_219376,1
visitor_219378,1
visitor_219379,1
visitor_219381,1
visitor_219389,1
visitor_219392,1
visitor_219393,1
visitor_219401,1
visitor_219402,1
visitor_219407,1
visitor_219410,1
visitor_219413,1
visitor_219414,1
visitor_219420,1
visitor_219425,1
visitor_219435,1
visitor_219438,1
visitor_219441,1
visitor_219443,1
visitor_219444,1
visitor_219445,1
visitor_219449,1
visitor_219451,1
visitor_219461,1
visitor_219462,1
visitor_219463,1
visitor_219467,1
visitor_219468,1
visitor_219474,1
visitor_219478,1
visitor_219482,1
visitor_219483,1
visitor_219484,1
visitor_219485,1
visitor_219489,1
visitor_219490,1
visitor_219495,1
visitor_219502,1
visitor_219506,1
visitor_219512,1
visitor_219517,1
visitor_219523,1
visitor_219545,1
visitor_219552,1
visitor_219553,1
visitor_219559,1
visitor_219562,1
visitor_219564,1
visitor_219565,1
visitor_219571,1
visitor_219572,1
visitor_219573,1
visitor_219574,1
visitor_219581,1
visitor_219584,1
visitor_219585,1
visitor_219586,1
visitor_219597,1
visitor_219600,1
visitor_219602,1
visitor_219617,1
visitor_219618,1
visitor_219619,1
visitor_219622,1
visitor_219626,1
visitor_219631,1
visitor_219634,1
visitor_219642,1
visitor_219648,1
visitor_219649,1
visitor_219652,1
visitor_219655,1
visitor_219658,1
visitor_219662,1
visitor_219664,1
visitor_219668,1
visitor_219679,1
visitor_219681,1
visitor_219683,1
visitor_219685,1
visitor_219687,1
visitor_219689,1
visitor_219692,1
visitor_219698,1
visitor_219699,1
visitor_219700,1
visitor_219704,1
visitor_219706,1
visitor_219707,1
visitor_219714,1
visitor_219718,1
visitor_219722,1
visitor_219723,1
visitor_219726,1
visitor_219729,1
visitor_219733,1
visitor_219735,1
visitor_219736,1
visitor_219745,1
visitor_219750,1
visitor_219751,1
visitor_219757,1
visitor_219758,1
visitor_219766,1
visitor_219774,1
visitor_219780,1
visitor_219783,1
visitor_219784,1
visitor_219789,1
visitor_219791,1
visitor_219793,1
visitor_219794,1
visitor_219798,1
visitor_219800,1
visitor_219810,1
visitor_219811,1
visitor_219818,1
visitor_219819,1
visitor_219828,1
visitor_219830,1
visitor_219846,1
visitor_219848,1
visitor_219851,1
visitor_219854,1
visitor_219861,1
visitor_219864,1
visitor_219871,1
visitor_219877,1
visitor_219883,1
visitor_219888,1
visitor_219904,1
visitor_219908,1
visitor_219913,1
visitor_219914,1
visitor_219915,1
visitor_219933,1
visitor_219934,1
visitor_219936,1
visitor_219937,1
visitor_219941,1
visitor_219942,1
visitor_219943,1
visitor_219947,1
visitor_219962,1
visitor_219963,1
visitor_219967,1
visitor_219968,1
visitor_219982,1
visitor_219983,1
visitor_219984,1
visitor_219987,1
visitor_219991,1
visitor_219993,1
visitor_220001,1
visitor_220003,1
visitor_220004,1
visitor_220007,1
visitor_220010,1
visitor_220011,1
visitor_220016,1
visitor_220017,1
visitor_220018,1
visitor_220023,1
visitor_220024,1
visitor_220029,1
visitor_220030,1
visitor_220036,1
visitor_220037,1
visitor_220043,1
visitor_220044,1
visitor_220052,1
visitor_220056,1
visitor_220057,1
visitor_220060,1
visitor_220063,1
visitor_220065,1
visitor_220070,1
visitor_220071,1
visitor_220072,1
visitor_220075,1
visitor_220081,1
visitor_220082,1
visitor_220087,1
visitor_220097,1
visitor_220102,1
visitor_220108,1
visitor_220110,1
visitor_220116,1
visitor_220118,1
visitor_220119,1
visitor_220122,1
visitor_220128,1
visitor_220131,1
visitor_220132,1
visitor_220134,1
visitor_220137,1
visitor_220140,1
visitor_220143,1
visitor_220148,1
visitor_220151,1
visitor_220154,1
visitor_220161,1
visitor_220164,1
visitor_220172,1
visitor_220173,1
visitor_220174,1
visitor_220177,1
visitor_220181,1
visitor_220185,1
visitor_220186,1
visitor_220188,1
visitor_220190,1
visitor_220193,1
visitor_220200,1
visitor_220203,1
visitor_220205,1
visitor_220209,1
visitor_220212,1
visitor_220214,1
visitor_220219,1
visitor_220220,1
visitor_220225,1
visitor_220226,1
visitor_220231,1
visitor_220233,1
visitor_220239,1
visitor_220241,1
visitor_220242,1
visitor_220244,1
visitor_220246,1
visitor_220250,1
visitor_220251,1
visitor_220254,1
visitor_220255,1
visitor_220256,1
visitor_220257,1
visitor_220263,1
visitor_220278,1
visitor_220284,1
visitor_220286,1
visitor_220289,1
visitor_220293,1
visitor_220298,1
visitor_220299,1
visitor_220300,1
visitor_220302,1
visitor_220305,1
visitor_220308,1
visitor_220312,1
visitor_220314,1
visitor_220315,1
visitor_220317,1
visitor_220318,1
visitor_220320,1
visitor_220322,1
visitor_220334,1
visitor_220338,1
visitor_220346,1
visitor_220347,1
visitor_220348,1
visitor_220352,1
visitor_220354,1
visitor_220374,1
visitor_220377,1
visitor_220381,1
visitor_220384,1
visitor_220385,1
visitor_220393,1
visitor_220397,1
visitor_220401,1
visitor_220402,1
visitor_220408,1
visitor_220409,1
visitor_220413,1
visitor_220419,1
visitor_220420,1
visitor_220422,1
visitor_220427,1
visitor_220433,1
visitor_220434,1
visitor_220441,1
visitor_220443,1
visitor_220447,1
visitor_220448,1
visitor_220451,1
visitor_220454,1
visitor_220457,1
visitor_220466,1
visitor_220467,1
visitor_220470,1
visitor_220473,1
visitor_220478,1
visitor_220483,1
visitor_220484,1
visitor_220487,1
visitor_220489,1
visitor_220492,1
visitor_220495,1
visitor_220497,1
visitor_220500,1
visitor_220508,1
visitor_220509,1
visitor_220510,1
visitor_220513,1
visitor_220514,1
visitor_220515,1
visitor_220523,1
visitor_220524,1
visitor_220525,1
visitor_220528,1
visitor_220529,1
visitor_220531,1
visitor_220533,1
visitor_220538,1
visitor_220540,1
visitor_220545,1
visitor_220546,1
visitor_220547,1
visitor_220548,1
visitor_220554,1
visitor_220555,1
visitor_220557,1
visitor_220559,1
visitor_220560,1
visitor_220563,1
visitor_220567,1
visitor_220569,1
visitor_220589,1
visitor_220591,1
visitor_220599,1
visitor_220604,1
visitor_220606,1
visitor_220609,1
visitor_220623,1
visitor_220625,1
visitor_220629,1
visitor_220632,1
visitor_220637,1
visitor_220639,1
visitor_220640,1
visitor_220641,1
visitor_220646,1
visitor_220654,1
visitor_220660,1
visitor_220661,1
visitor_220663,1
visitor_220670,1
visitor_220674,1
visitor_220679,1
visitor_220684,1
visitor_220686,1
visitor_220692,1
visitor_220694,1
visitor_220695,1
visitor_220697,1
visitor_220700,1
visitor_220701,1
visitor_220702,1
visitor_220705,1
visitor_220706,1
visitor_220707,1
visitor_220717,1
visitor_220718,1
visitor_220719,1
visitor_220723,1
visitor_220726,1
visitor_220729,1
visitor_220730,1
visitor_220735,1
visitor_220741,1
visitor_220744,1
visitor_220746,1
visitor_220750,1
visitor_220761,1
visitor_220764,1
visitor_220768,1
visitor_220776,1
visitor_220780,1
visitor_220785,1
visitor_220786,1
visitor_220796,1
visitor_220798,1
visitor_220803,1
visitor_220809,1
visitor_220814,1
visitor_220815,1
visitor_220818,1
visitor_220820,1
visitor_220822,1
visitor_220825,1
visitor_220826,1
visitor_220827,1
visitor_220835,1
visitor_220836,1
visitor_220838,1
visitor_220839,1
visitor_220849,1
visitor_220854,1
visitor_220856,1
visitor_220857,1
visitor_220859,1
visitor_220860,1
visitor_220865,1
visitor_220866,1
visitor_220868,1
visitor_220872,1
visitor_220873,1
visitor_220874,1
visitor_220875,1
visitor_220877,1
visitor_220878,1
visitor_220881,1
visitor_220884,1
visitor_220888,1
visitor_220892,1
visitor_220893,1
visitor_220895,1
visitor_220897,1
visitor_220906,1
visitor_220909,1
visitor_220910,1
visitor_220911,1
visitor_220917,1
visitor_220920,1
visitor_220924,1
visitor_220937,1
visitor_220947,1
visitor_220951,1
visitor_220952,1
visitor_220953,1
visitor_220955,1
visitor_220957,1
visitor_220961,1
visitor_220964,1
visitor_220968,1
visitor_220973,1
visitor_220975,1
visitor_220979,1
visitor_220980,1
visitor_220983,1
visitor_220988,1
visitor_220995,1
visitor_220998,1
visitor_221007,1
visitor_221012,1
visitor_221015,1
visitor_221018,1
visitor_221032,1
visitor_221033,1
visitor_221036,1
visitor_221045,1
visitor_221046,1
visitor_221048,1
visitor_221049,1
visitor_221051,1
visitor_221053,1
visitor_221058,1
visitor_221063,1
visitor_221064,1
visitor_221068,1
visitor_221071,1
visitor_221072,1
visitor_221073,1
visitor_221075,1
visitor_221078,1
visitor_221081,1
visitor_221082,1
visitor_221085,1
visitor_221088,1
visitor_221091,1
visitor_221097,1
visitor_221103,1
visitor_221106,1
visitor_221110,1
visitor_221111,1
visitor_221114,1
visitor_221115,1
visitor_221117,1
visitor_221118,1
visitor_221121,1
visitor_221124,1
visitor_221126,1
visitor_221128,1
visitor_221134,1
visitor_221137,1
visitor_221141,1
visitor_221142,1
visitor_221147,1
visitor_221152,1
visitor_221160,1
visitor_221164,1
visitor_221165,1
visitor_221181,1
visitor_221189,1
visitor_221191,1
visitor_221195,1
visitor_221197,1
visitor_221199,1
visitor_221200,1
visitor_221201,1
visitor_221204,1
visitor_221212,1
visitor_221215,1
visitor_221216,1
visitor_221217,1
visitor_221219,1
visitor_221222,1
visitor_221223,1
visitor_221224,1
visitor_221228,1
visitor_221232,1
visitor_221234,1
visitor_221236,1
visitor_221238,1
visitor_221239,1
visitor_221241,1
visitor_221242,1
visitor_221246,1
visitor_221247,1
visitor_221248,1
visitor_221250,1
visitor_221252,1
visitor_221257,1
visitor_221260,1
visitor_221267,1
visitor_221268,1
visitor_221273,1
visitor_221280,1
visitor_221281,1
visitor_221283,1
visitor_221285,1
visitor_221289,1
visitor_221295,1
visitor_221296,1
visitor_221297,1
visitor_221308,1
visitor_221310,1
visitor_221311,1
visitor_221314,1
visitor_221322,1
visitor_221324,1
visitor_221327,1
visitor_221331,1
visitor_221332,1
visitor_221333,1
visitor_221335,1
visitor_221338,1
visitor_221339,1
visitor_221340,1
visitor_221341,1
visitor_221342,1
visitor_221344,1
visitor_221358,1
visitor_221360,1
visitor_221361,1
visitor_221364,1
visitor_221365,1
visitor_221369,1
visitor_221375,1
visitor_221376,1
visitor_221377,1
visitor_221378,1
visitor_221379,1
visitor_221387,1
visitor_221389,1
visitor_221390,1
visitor_221391,1
visitor_221396,1
visitor_221398,1
visitor_221401,1
visitor_221414,1
visitor_221415,1
visitor_221416,1
visitor_221419,1
visitor_221420,1
visitor_221433,1
visitor_221435,1
visitor_221436,1
visitor_221437,1
visitor_221445,1
visitor_221446,1
visitor_221450,1
visitor_221451,1
visitor_221454,1
visitor_221456,1
visitor_221458,1
visitor_221462,1
visitor_221465,1
visitor_221466,1
visitor_221476,1
visitor_221479,1
visitor_221480,1
visitor_221483,1
visitor_221485,1
visitor_221486,1
visitor_221490,1
visitor_221497,1
visitor_221498,1
visitor_221502,1
visitor_221512,1
visitor_221514,1
visitor_221520,1
visitor_221523,1
visitor_221529,1
visitor_221532,1
visitor_221535,1
visitor_221538,1
visitor_221541,1
visitor_221546,1
visitor_221548,1
visitor_221550,1
visitor_221554,1
visitor_221556,1
visitor_221565,1
visitor_221567,1
visitor_221574,1
visitor_221578,1
visitor_221580,1
visitor_221583,1
visitor_221589,1
visitor_221601,1
visitor_221604,1
visitor_221610,1
visitor_221614,1
visitor_221615,1
visitor_221620,1
visitor_221622,1
visitor_221623,1
visitor_221626,1
visitor_221628,1
visitor_221632,1
visitor_221634,1
visitor_221636,1
visitor_221637,1
visitor_221639,1
visitor_221652,1
visitor_221655,1
visitor_221659,1
visitor_221660,1
visitor_221672,1
visitor_221678,1
visitor_221682,1
visitor_221684,1
visitor_221688,1
visitor_221693,1
visitor_221694,1
visitor_221699,1
visitor_221700,1
visitor_221703,1
visitor_221704,1
visitor_221705,1
visitor_221707,1
visitor_221710,1
visitor_221721,1
visitor_221722,1
visitor_221725,1
visitor_221726,1
visitor_221733,1
visitor_221738,1
visitor_221740,1
visitor_221745,1
visitor_221757,1
visitor_221758,1
visitor_221770,1
visitor_221773,1
visitor_221779,1
visitor_221780,1
visitor_221783,1
visitor_221784,1
visitor_221785,1
visitor_221786,1
visitor_221792,1
visitor_221793,1
visitor_221798,1
visitor_221803,1
visitor_221805,1
visitor_221806,1
visitor_221811,1
visitor_221812,1
visitor_221814,1
visitor_221817,1
visitor_221825,1
visitor_221833,1
visitor_221841,1
visitor_221845,1
visitor_221847,1
visitor_221851,1
visitor_221853,1
visitor_221855,1
visitor_221859,1
visitor_221862,1
visitor_221868,1
visitor_221874,1
visitor_221875,1
visitor_221879,1
visitor_221883,1
visitor_221884,1
visitor_221892,1
visitor_221894,1
visitor_221899,1
visitor_221904,1
visitor_221908,1
visitor_221909,1
visitor_221912,1
visitor_221913,1
visitor_221918,1
visitor_221922,1
visitor_221923,1
visitor_221925,1
visitor_221928,1
visitor_221938,1
visitor_221943,1
visitor_221944,1
visitor_221945,1
visitor_221948,1
visitor_221949,1
visitor_221952,1
visitor_221954,1
visitor_221955,1
visitor_221958,1
visitor_221959,1
visitor_221965,1
visitor_221967,1
visitor_221968,1
visitor_221969,1
visitor_221973,1
visitor_221976,1
visitor_221977,1
visitor_221978,1
visitor_221980,1
visitor_221984,1
visitor_221989,1
visitor_221991,1
visitor_221995,1
visitor_222003,1
visitor_222005,1
visitor_222016,1
visitor_222020,1
visitor_222021,1
visitor_222033,1
visitor_222034,1
visitor_222041,1
visitor_222042,1
visitor_222043,1
visitor_222049,1
visitor_222053,1
visitor_222055,1
visitor_222060,1
visitor_222062,1
visitor_222066,1
visitor_222071,1
visitor_222072,1
visitor_222073,1
visitor_222083,1
visitor_222084,1
visitor_222087,1
visitor_222089,1
visitor_222090,1
visitor_222091,1
visitor_222095,1
visitor_222096,1
visitor_222097,1
visitor_222098,1
visitor_222099,1
visitor_222100,1
visitor_222109,1
visitor_222113,1
visitor_222115,1
visitor_222118,1
visitor_222119,1
visitor_222125,1
visitor_222130,1
visitor_222132,1
visitor_222140,1
visitor_222149,1
visitor_222152,1
visitor_222153,1
visitor_222154,1
visitor_222162,1
visitor_222166,1
visitor_222167,1
visitor_222171,1
visitor_222173,1
visitor_222175,1
visitor_222179,1
visitor_222182,1
visitor_222185,1
visitor_222202,1
visitor_222203,1
visitor_222204,1
visitor_222207,1
visitor_222210,1
visitor_222217,1
visitor_222218,1
visitor_222219,1
visitor_222221,1
visitor_222223,1
visitor_222229,1
visitor_222230,1
visitor_222234,1
visitor_222235,1
visitor_222239,1
visitor_222242,1
visitor_222246,1
visitor_222247,1
visitor_222248,1
visitor_222249,1
visitor_222257,1
visitor_222260,1
visitor_222261,1
visitor_222262,1
visitor_222266,1
visitor_222269,1
visitor_222271,1
visitor_222274,1
visitor_222277,1
visitor_222282,1
visitor_222285,1
visitor_222287,1
visitor_222289,1
visitor_222291,1
visitor_222293,1
visitor_222294,1
visitor_222296,1
visitor_222297,1
visitor_222312,1
visitor_222313,1
visitor_222317,1
visitor_222318,1
visitor_222319,1
visitor_222329,1
visitor_222330,1
visitor_222332,1
visitor_222338,1
visitor_222340,1
visitor_222346,1
visitor_222349,1
visitor_222352,1
visitor_222353,1
visitor_222360,1
visitor_222361,1
visitor_222372,1
visitor_222377,1
visitor_222381,1
visitor_222386,1
visitor_222388,1
visitor_222394,1
visitor_222396,1
visitor_222397,1
visitor_222402,1
visitor_222404,1
visitor_222415,1
visitor_222418,1
visitor_222420,1
visitor_222421,1
visitor_222423,1
visitor_222425,1
visitor_222426,1
visitor_222429,1
visitor_222437,1
visitor_222443,1
visitor_222446,1
visitor_222448,1
visitor_222451,1
visitor_222457,1
visitor_222460,1
visitor_222463,1
visitor_222470,1
visitor_222471,1
visitor_222476,1
visitor_222479,1
visitor_222486,1
visitor_222493,1
visitor_222494,1
visitor_222498,1
visitor_222499,1
visitor_222506,1
visitor_222508,1
visitor_222516,1
visitor_222517,1
visitor_222521,1
visitor_222522,1
visitor_222525,1
visitor_222529,1
visitor_222532,1
visitor_222536,1
visitor_222538,1
visitor_222543,1
visitor_222548,1
visitor_222551,1
visitor_222554,1
visitor_222555,1
visitor_222557,1
visitor_222558,1
visitor_222560,1
visitor_222563,1
visitor_222565,1
visitor_222569,1
visitor_222570,1
visitor_222578,1
visitor_222580,1
visitor_222582,1
visitor_222590,1
visitor_222598,1
visitor_222601,1
visitor_222605,1
visitor_222610,1
visitor_222611,1
visitor_222612,1
visitor_222614,1
visitor_222615,1
visitor_222616,1
visitor_222617,1
visitor_222621,1
visitor_222625,1
visitor_222629,1
visitor_222631,1
visitor_222633,1
visitor_222640,1
visitor_222642,1
visitor_222644,1
visitor_222650,1
visitor_222653,1
visitor_222654,1
visitor_222655,1
visitor_222656,1
visitor_222661,1
visitor_222662,1
visitor_222665,1
visitor_222667,1
visitor_222670,1
visitor_222673,1
visitor_222675,1
visitor_222676,1
visitor_222678,1
visitor_222679,1
visitor_222681,1
visitor_222683,1
visitor_222686,1
visitor_222687,1
visitor_222690,1
visitor_222692,1
visitor_222705,1
visitor_222709,1
visitor_222711,1
visitor_222713,1
visitor_222729,1
visitor_222730,1
visitor_222731,1
visitor_222734,1
visitor_222735,1
visitor_222741,1
visitor_222742,1
visitor_222745,1
visitor_222747,1
visitor_222749,1
visitor_222755,1
visitor_222757,1
visitor_222763,1
visitor_222767,1
visitor_222768,1
visitor_222769,1
visitor_222770,1
visitor_222771,1
visitor_222772,1
visitor_222773,1
visitor_222775,1
visitor_222777,1
visitor_222779,1
visitor_222781,1
visitor_222784,1
visitor_222790,1
visitor_222791,1
visitor_222796,1
visitor_222798,1
visitor_222800,1
visitor_222807,1
visitor_222810,1
visitor_222815,1
visitor_222817,1
visitor_222819,1
visitor_222823,1
visitor_222825,1
visitor_222826,1
visitor_222829,1
visitor_222832,1
visitor_222835,1
visitor_222836,1
visitor_222838,1
visitor_222842,1
visitor_222845,1
visitor_222851,1
visitor_222853,1
visitor_222854,1
visitor_222861,1
visitor_222867,1
visitor_222869,1
visitor_222870,1
visitor_222873,1
visitor_222889,1
visitor_222897,1
visitor_222898,1
visitor_222903,1
visitor_222907,1
visitor_222919,1
visitor_222921,1
visitor_222922,1
visitor_222928,1
visitor_222931,1
visitor_222932,1
visitor_222936,1
visitor_222940,1
visitor_222942,1
visitor_222943,1
visitor_222946,1
visitor_222947,1
visitor_222948,1
visitor_222952,1
visitor_222956,1
visitor_222962,1
visitor_222969,1
visitor_222971,1
visitor_222976,1
visitor_222977,1
visitor_222981,1
visitor_222984,1
visitor_222985,1
visitor_222989,1
visitor_222991,1
visitor_222998,1
visitor_223007,1
visitor_223015,1
visitor_223016,1
visitor_223017,1
visitor_223018,1
visitor_223021,1
visitor_223030,1
visitor_223032,1
visitor_223036,1
visitor_223037,1
visitor_223038,1
visitor_223040,1
visitor_223048,1
visitor_223054,1
visitor_223055,1
visitor_223061,1
visitor_223063,1
visitor_223064,1
visitor_223066,1
visitor_223069,1
visitor_223071,1
visitor_223072,1
visitor_223075,1
visitor_223080,1
visitor_223089,1
visitor_223098,1
visitor_223106,1
visitor_223113,1
visitor_223114,1
visitor_223116,1
visitor_223117,1
visitor_223118,1
visitor_223123,1
visitor_223127,1
visitor_223128,1
visitor_223134,1
visitor_223137,1
visitor_223138,1
visitor_223141,1
visitor_223143,1
visitor_223147,1
visitor_223149,1
visitor_223150,1
visitor_223151,1
visitor_223155,1
visitor_223156,1
visitor_223158,1
visitor_223163,1
visitor_223164,1
visitor_223165,1
visitor_223166,1
visitor_223170,1
visitor_223173,1
visitor_223174,1
visitor_223177,1
visitor_223179,1
visitor_223181,1
visitor_223182,1
visitor_223183,1
visitor_223184,1
visitor_223188,1
visitor_223191,1
visitor_223193,1
visitor_223199,1
visitor_223200,1
visitor_223203,1
visitor_223208,1
visitor_223209,1
visitor_223216,1
visitor_223219,1
visitor_223224,1
visitor_223225,1
visitor_223233,1
visitor_223236,1
visitor_223239,1
visitor_223246,1
visitor_223249,1
visitor_223250,1
visitor_223254,1
visitor_223258,1
visitor_223259,1
visitor_223262,1
visitor_223273,1
visitor_223280,1
visitor_223287,1
visitor_223291,1
visitor_223296,1
visitor_223299,1
visitor_223308,1
visitor_223312,1
visitor_223313,1
visitor_223316,1
visitor_223319,1
visitor_223325,1
visitor_223326,1
visitor_223328,1
visitor_223332,1
visitor_223338,1
visitor_223341,1
visitor_223344,1
visitor_223350,1
visitor_223358,1
visitor_223362,1
visitor_223368,1
visitor_223376,1
visitor_223377,1
visitor_223378,1
visitor_223379,1
visitor_223381,1
visitor_223382,1
visitor_223391,1
visitor_223404,1
visitor_223405,1
visitor_223409,1
visitor_223411,1
visitor_223415,1
visitor_223419,1
visitor_223428,1
visitor_223441,1
visitor_223443,1
visitor_223447,1
visitor_223450,1
visitor_223454,1
visitor_223456,1
visitor_223457,1
visitor_223458,1
visitor_223462,1
visitor_223463,1
visitor_223469,1
visitor_223471,1
visitor_223473,1
visitor_223476,1
visitor_223477,1
visitor_223481,1
visitor_223486,1
visitor_223487,1
visitor_223491,1
visitor_223494,1
visitor_223499,1
visitor_223501,1
visitor_223506,1
visitor_223507,1
visitor_223508,1
visitor_223509,1
visitor_223514,1
visitor_223520,1
visitor_223523,1
visitor_223526,1
visitor_223539,1
visitor_223544,1
visitor_223548,1
visitor_223551,1
visitor_223554,1
visitor_223557,1
visitor_223559,1
visitor_223561,1
visitor_223579,1
visitor_223582,1
visitor_223585,1
visitor_223587,1
visitor_223592,1
visitor_223594,1
visitor_223596,1
visitor_223597,1
visitor_223601,1
visitor_223603,1
visitor_223604,1
visitor_223609,1
visitor_223613,1
visitor_223614,1
visitor_223619,1
visitor_223621,1
visitor_223623,1
visitor_223626,1
visitor_223628,1
visitor_223629,1
visitor_223633,1
visitor_223634,1
visitor_223654,1
visitor_223655,1
visitor_223658,1
visitor_223660,1
visitor_223664,1
visitor_223677,1
visitor_223678,1
visitor_223681,1
visitor_223682,1
visitor_223685,1
visitor_223688,1
visitor_223689,1
visitor_223692,1
visitor_223693,1
visitor_223695,1
visitor_223697,1
visitor_223704,1
visitor_223706,1
visitor_223707,1
visitor_223709,1
visitor_223710,1
visitor_223712,1
visitor_223713,1
visitor_223714,1
visitor_223715,1
visitor_223719,1
visitor_223721,1
visitor_223722,1
visitor_223725,1
visitor_223726,1
visitor_223734,1
visitor_223738,1
visitor_223740,1
visitor_223742,1
visitor_223743,1
visitor_223746,1
visitor_223751,1
visitor_223756,1
visitor_223762,1
visitor_223771,1
visitor_223779,1
visitor_223780,1
visitor_223783,1
visitor_223785,1
visitor_223786,1
visitor_223787,1
visitor_223790,1
visitor_223793,1
visitor_223794,1
visitor_223798,1
visitor_223804,1
visitor_223808,1
visitor_223810,1
visitor_223814,1
visitor_223815,1
visitor_223820,1
visitor_223828,1
visitor_223833,1
visitor_223836,1
visitor_223839,1
visitor_223841,1
visitor_223847,1
visitor_223850,1
visitor_223851,1
visitor_223856,1
visitor_223871,1
visitor_223876,1
visitor_223879,1
visitor_223881,1
visitor_223882,1
visitor_223883,1
visitor_223886,1
visitor_223890,1
visitor_223896,1
visitor_223897,1
visitor_223899,1
visitor_223900,1
visitor_223904,1
visitor_223910,1
visitor_223915,1
visitor_223916,1
visitor_223919,1
visitor_223927,1
visitor_223929,1
visitor_223930,1
visitor_223934,1
visitor_223937,1
visitor_223940,1
visitor_223946,1
visitor_223947,1
visitor_223948,1
visitor_223953,1
visitor_223956,1
visitor_223964,1
visitor_223968,1
visitor_223969,1
visitor_223974,1
visitor_223976,1
visitor_223977,1
visitor_223978,1
visitor_223979,1
visitor_223980,1
visitor_223985,1
visitor_223996,1
visitor_224002,1
visitor_224004,1
visitor_224009,1
visitor_224010,1
visitor_224011,1
visitor_224014,1
visitor_224018,1
visitor_224023,1
visitor_224025,1
visitor_224026,1
visitor_224029,1
visitor_224032,1
visitor_224037,1
visitor_224041,1
visitor_224042,1
visitor_224060,1
visitor_224063,1
visitor_224068,1
visitor_224070,1
visitor_224071,1
visitor_224072,1
visitor_224074,1
visitor_224078,1
visitor_224079,1
visitor_224081,1
visitor_224084,1
visitor_224085,1
visitor_224087,1
