date,place,salesman,Time (ex : 18 means from 18.00 to 19.00),visitor_id,"salesman suggested flyers (no:0, yes:1)","visitorid took flyer (no:0, yes:1)"
4/30/2014,Nation,Remy,19,visitor_238382,0,0
4/30/2014,Nation,Remy,19,visitor_238396,0,0
4/30/2014,Nation,Remy,19,visitor_238397,0,0
4/30/2014,Nation,Remy,19,visitor_238494,0,0
4/30/2014,Nation,Remy,19,visitor_238505,0,0
4/30/2014,Nation,Remy,19,visitor_238506,1,0
4/30/2014,Nation,Remy,19,visitor_238513,0,0
4/30/2014,Nation,Remy,19,visitor_238520,1,0
4/30/2014,Nation,Remy,19,visitor_238608,0,0
4/30/2014,Nation,Remy,19,visitor_238613,0,0
4/30/2014,Nation,Remy,19,visitor_238616,0,0
4/30/2014,Nation,Remy,19,visitor_238629,0,0
4/30/2014,Nation,Remy,19,visitor_238635,0,0
4/30/2014,Nation,Remy,19,visitor_238638,0,0
4/30/2014,Nation,Remy,19,visitor_238646,0,0
4/30/2014,Nation,Remy,19,visitor_238676,0,0
4/30/2014,Nation,Remy,19,visitor_238682,0,0
4/30/2014,Nation,Remy,19,visitor_238693,0,0
4/30/2014,Nation,Remy,19,visitor_238695,0,0
4/30/2014,Nation,Remy,19,visitor_238734,0,0
4/30/2014,Nation,Remy,19,visitor_238737,0,0
4/30/2014,Nation,Remy,19,visitor_238742,1,0
4/30/2014,Nation,Remy,19,visitor_238762,0,0
4/30/2014,Nation,Remy,19,visitor_238777,0,0
4/30/2014,Nation,Remy,19,visitor_238789,0,0
4/30/2014,Nation,Remy,19,visitor_238816,0,0
4/30/2014,Nation,Remy,19,visitor_238840,0,0
4/30/2014,Nation,Remy,19,visitor_238842,1,0
4/30/2014,Nation,Remy,19,visitor_238843,0,0
4/30/2014,Nation,Remy,19,visitor_238886,0,0
4/30/2014,Nation,Remy,19,visitor_238890,0,0
4/30/2014,Nation,Remy,19,visitor_238906,0,0
4/30/2014,Nation,Remy,19,visitor_238908,1,0
4/30/2014,Nation,Remy,19,visitor_238912,0,0
4/30/2014,Nation,Remy,19,visitor_238921,0,0
4/30/2014,Nation,Remy,19,visitor_238925,0,0
4/30/2014,Nation,Remy,19,visitor_238941,0,0
4/30/2014,Nation,Remy,19,visitor_239000,0,0
4/30/2014,Nation,Remy,19,visitor_239004,0,0
4/30/2014,Nation,Remy,19,visitor_239013,0,0
4/30/2014,Nation,Remy,19,visitor_239026,1,0
4/30/2014,Nation,Remy,19,visitor_239027,0,0
4/30/2014,Nation,Remy,19,visitor_239047,0,0
4/30/2014,Nation,Remy,19,visitor_239068,0,0
4/30/2014,Nation,Remy,19,visitor_239078,1,0
4/30/2014,Nation,Remy,19,visitor_239090,0,0
4/30/2014,Nation,Remy,19,visitor_239102,0,0
4/30/2014,Nation,Remy,19,visitor_239109,0,0
4/30/2014,Nation,Remy,19,visitor_239123,0,0
4/30/2014,Nation,Remy,19,visitor_239158,1,0
4/30/2014,Nation,Remy,19,visitor_239162,0,0
4/30/2014,Nation,Remy,19,visitor_239164,0,0
4/30/2014,Nation,Remy,19,visitor_239185,0,0
4/30/2014,Nation,Remy,19,visitor_239202,1,1
4/30/2014,Nation,Remy,19,visitor_239207,0,0
4/30/2014,Nation,Remy,19,visitor_239244,1,0
4/30/2014,Nation,Remy,19,visitor_239257,1,0
4/30/2014,Nation,Remy,19,visitor_239266,0,0
4/30/2014,Nation,Remy,19,visitor_239279,1,0
4/30/2014,Nation,Remy,19,visitor_239330,0,0
4/30/2014,Nation,Remy,19,visitor_239345,1,1
4/30/2014,Nation,Remy,20,visitor_239357,1,0
4/30/2014,Nation,Remy,20,visitor_239370,0,0
4/30/2014,Nation,Remy,20,visitor_239401,0,0
4/30/2014,Nation,Remy,20,visitor_239421,0,0
4/30/2014,Nation,Remy,20,visitor_239457,0,0
4/30/2014,Nation,Remy,20,visitor_239475,0,0
4/30/2014,Nation,Remy,20,visitor_239531,0,0
4/30/2014,Nation,Remy,20,visitor_239533,0,0
4/30/2014,Nation,Remy,20,visitor_239545,1,1
4/30/2014,Nation,Remy,20,visitor_239552,0,0
4/30/2014,Nation,Remy,20,visitor_239557,0,0
4/30/2014,Nation,Remy,20,visitor_239565,0,0
4/30/2014,Nation,Remy,20,visitor_239574,0,0
4/30/2014,Nation,Remy,20,visitor_239586,0,0
4/30/2014,Nation,Remy,20,visitor_239587,1,0
4/30/2014,Nation,Remy,20,visitor_239602,0,0
4/30/2014,Nation,Remy,20,visitor_239618,1,1
4/30/2014,Nation,Remy,20,visitor_239627,0,0
4/30/2014,Nation,Remy,20,visitor_239671,0,0
4/30/2014,Nation,Remy,20,visitor_239693,0,0
4/30/2014,Nation,Remy,20,visitor_239697,0,0
4/30/2014,Nation,Remy,20,visitor_239702,0,0
4/30/2014,Nation,Remy,20,visitor_239733,1,0
4/30/2014,Nation,Remy,20,visitor_239742,1,0
4/30/2014,Nation,Remy,20,visitor_239786,0,0
4/30/2014,Nation,Remy,20,visitor_239798,0,0
4/30/2014,Nation,Remy,20,visitor_239823,1,0
4/30/2014,Nation,Remy,20,visitor_239851,0,0
4/30/2014,Nation,Remy,20,visitor_239900,0,0
4/30/2014,Nation,Remy,20,visitor_239921,0,0
4/30/2014,Nation,Remy,20,visitor_239922,0,0
4/30/2014,Nation,Remy,20,visitor_239931,0,0
4/30/2014,Nation,Remy,20,visitor_239954,0,0
4/30/2014,Nation,Remy,20,visitor_239975,0,0
4/30/2014,Nation,Remy,20,visitor_239977,0,0
4/30/2014,Nation,Remy,20,visitor_239985,0,0
4/30/2014,Nation,Remy,20,visitor_239986,0,0
4/30/2014,Nation,Remy,20,visitor_239993,0,0
4/30/2014,Nation,Remy,20,visitor_240007,0,0
4/30/2014,Nation,Remy,20,visitor_240008,0,0
4/30/2014,Nation,Remy,20,visitor_240028,0,0
4/30/2014,Nation,Remy,20,visitor_240032,0,0
4/30/2014,Nation,Remy,20,visitor_240050,0,0
4/30/2014,Nation,Remy,20,visitor_240066,0,0
4/30/2014,Nation,Remy,20,visitor_240078,0,0
4/30/2014,Nation,Remy,20,visitor_240079,0,0
4/30/2014,Nation,Remy,20,visitor_240092,0,0
4/30/2014,Nation,Remy,20,visitor_240137,0,0
4/30/2014,Nation,Remy,20,visitor_240138,0,0
4/30/2014,Nation,Remy,20,visitor_240157,0,0
4/30/2014,Nation,Remy,20,visitor_240173,0,0
4/30/2014,Nation,Remy,20,visitor_240180,0,0
4/30/2014,Nation,Remy,20,visitor_240181,0,0
4/30/2014,Nation,Remy,20,visitor_240190,0,0
4/30/2014,Nation,Remy,20,visitor_240200,0,0
4/30/2014,Nation,Remy,20,visitor_240202,0,0
4/30/2014,Nation,Remy,20,visitor_240206,1,0
4/30/2014,Nation,Remy,20,visitor_240218,0,0
4/30/2014,Nation,Remy,20,visitor_240226,0,0
4/30/2014,Nation,Remy,20,visitor_240253,0,0
4/30/2014,Nation,Remy,20,visitor_240259,0,0
4/30/2014,Nation,Remy,20,visitor_240274,1,0
4/30/2014,Nation,Remy,20,visitor_240279,0,0
4/30/2014,Nation,Remy,20,visitor_240282,0,0
4/30/2014,Nation,Remy,20,visitor_240308,0,0
4/30/2014,Nation,Remy,21,visitor_240338,1,0
4/30/2014,Nation,Remy,21,visitor_240347,0,0
4/30/2014,Nation,Remy,21,visitor_240361,0,0
4/30/2014,Nation,Remy,21,visitor_240384,0,0
4/30/2014,Nation,Remy,21,visitor_240423,1,0
4/30/2014,Nation,Remy,21,visitor_240454,1,0
4/30/2014,Nation,Remy,21,visitor_240467,0,0
4/30/2014,Nation,Remy,21,visitor_240485,0,0
4/30/2014,Nation,Remy,21,visitor_240563,0,0
4/30/2014,Nation,Remy,21,visitor_240582,0,0
4/30/2014,Nation,Remy,21,visitor_240586,0,0
4/30/2014,Nation,Remy,21,visitor_240596,0,0
4/30/2014,Nation,Remy,21,visitor_240609,0,0
4/30/2014,Nation,Remy,21,visitor_240615,0,0
4/30/2014,Nation,Remy,21,visitor_240721,0,0
4/30/2014,Nation,Remy,21,visitor_240737,0,0
4/30/2014,Nation,Remy,21,visitor_240745,0,0
4/30/2014,Nation,Remy,21,visitor_240798,0,0
4/30/2014,Nation,Remy,21,visitor_240841,0,0
4/30/2014,Nation,Remy,21,visitor_240848,0,0
4/30/2014,Nation,Remy,21,visitor_240871,1,1
4/30/2014,Nation,Remy,21,visitor_240872,0,0
4/30/2014,Nation,Remy,21,visitor_240881,0,0
4/30/2014,Nation,Remy,21,visitor_240885,0,0
4/30/2014,Nation,Remy,21,visitor_240901,0,0
4/30/2014,Nation,Remy,21,visitor_240927,0,0
4/30/2014,Nation,Remy,21,visitor_240948,0,0
4/30/2014,Nation,Remy,21,visitor_240959,0,0
4/30/2014,Nation,Remy,21,visitor_240961,0,0
4/30/2014,Nation,Remy,21,visitor_240989,1,0
4/30/2014,Nation,Remy,21,visitor_240998,0,0
4/30/2014,Nation,Remy,21,visitor_241019,0,0
4/30/2014,Nation,Remy,21,visitor_241072,0,0
4/30/2014,Nation,Remy,21,visitor_241108,0,0
4/30/2014,Nation,Remy,21,visitor_241130,0,0
4/30/2014,Nation,Remy,21,visitor_241143,0,0
4/30/2014,Nation,Remy,21,visitor_241173,0,0
4/30/2014,Nation,Remy,21,visitor_241200,0,0
4/30/2014,Nation,Remy,21,visitor_241202,0,0
4/30/2014,Nation,Remy,21,visitor_241203,0,0
4/30/2014,Nation,Remy,21,visitor_241208,0,0
4/30/2014,Nation,Remy,21,visitor_241210,0,0
4/30/2014,Nation,Remy,21,visitor_241222,0,0
4/30/2014,Nation,Remy,21,visitor_241240,0,0
4/30/2014,Nation,Remy,21,visitor_241243,0,0
4/30/2014,Nation,Remy,21,visitor_241261,0,0
4/30/2014,Nation,Remy,21,visitor_241272,1,0
4/30/2014,Nation,Remy,21,visitor_241274,0,0
4/30/2014,Nation,Remy,21,visitor_241276,0,0
4/30/2014,Nation,Remy,21,visitor_241296,0,0
4/30/2014,Nation,Remy,21,visitor_241302,0,0
4/30/2014,Nation,Remy,21,visitor_241329,0,0
4/30/2014,Nation,Remy,21,visitor_241355,0,0
4/30/2014,Nation,Remy,21,visitor_241383,0,0
4/30/2014,Nation,Remy,21,visitor_241430,0,0
4/30/2014,Nation,Remy,21,visitor_241489,0,0
4/30/2014,Nation,Remy,21,visitor_241526,0,0
4/30/2014,Nation,Remy,21,visitor_241531,0,0
4/30/2014,Nation,Remy,21,visitor_241532,0,0
4/30/2014,Nation,Remy,21,visitor_241559,0,0
4/30/2014,Nation,Remy,21,visitor_241571,0,0
4/30/2014,Nation,Remy,21,visitor_241589,0,0
4/30/2014,Nation,Remy,21,visitor_241621,1,1
4/30/2014,Nation,Remy,21,visitor_241622,0,0
4/30/2014,Nation,Remy,21,visitor_241625,1,1
4/30/2014,Nation,Remy,21,visitor_241639,0,0
4/30/2014,Nation,Remy,21,visitor_241659,0,0
4/30/2014,Nation,Remy,21,visitor_241704,0,0
4/30/2014,Nation,Remy,21,visitor_241709,0,0
4/30/2014,Nation,Remy,21,visitor_241711,1,0
4/30/2014,Nation,Remy,21,visitor_241714,0,0
4/30/2014,Nation,Remy,21,visitor_241725,1,0
4/30/2014,Nation,Remy,21,visitor_241762,0,0
4/30/2014,Nation,Remy,21,visitor_241799,0,0
4/30/2014,Nation,Remy,21,visitor_241880,0,0
4/30/2014,Nation,Remy,21,visitor_241905,1,0
4/30/2014,Nation,Remy,21,visitor_241907,0,0
4/30/2014,Nation,Remy,21,visitor_241915,1,0
4/30/2014,Nation,Remy,21,visitor_241939,0,0
4/30/2014,Nation,Remy,21,visitor_241960,0,0
4/30/2014,Nation,Remy,21,visitor_241987,0,0
4/30/2014,Nation,Remy,21,visitor_242047,0,0
4/30/2014,Nation,Remy,21,visitor_242058,0,0
4/30/2014,Nation,Remy,21,visitor_242063,0,0
4/30/2014,Nation,Remy,21,visitor_242066,0,0
4/30/2014,Nation,Remy,21,visitor_242081,0,0
4/30/2014,Nation,Remy,21,visitor_242144,0,0
4/30/2014,Nation,Remy,21,visitor_242167,0,0
4/30/2014,Nation,Remy,21,visitor_242232,0,0
4/30/2014,Nation,Remy,21,visitor_242253,0,0
4/30/2014,Nation,Remy,21,visitor_242267,0,0
4/30/2014,Nation,Remy,21,visitor_242270,0,0
4/30/2014,Nation,Remy,21,visitor_242276,0,0
4/30/2014,Nation,Remy,21,visitor_242284,0,0
4/30/2014,Nation,Remy,21,visitor_242286,0,0
4/30/2014,Nation,Remy,21,visitor_242299,0,0
4/30/2014,Nation,Remy,21,visitor_242306,0,0
4/30/2014,Nation,Remy,21,visitor_242310,0,0
4/30/2014,Nation,Remy,21,visitor_242328,0,0
4/30/2014,Nation,Remy,21,visitor_242338,0,0
4/30/2014,Nation,Remy,21,visitor_242339,1,1
4/30/2014,Nation,Remy,21,visitor_242351,0,0
4/30/2014,Nation,Remy,21,visitor_242372,0,0
4/30/2014,Nation,Remy,21,visitor_242393,0,0
4/30/2014,Nation,Remy,21,visitor_242395,1,1
4/30/2014,Nation,Remy,22,visitor_242408,1,0
4/30/2014,Nation,Remy,22,visitor_242409,0,0
4/30/2014,Nation,Remy,22,visitor_242464,1,1
4/30/2014,Nation,Remy,22,visitor_242531,0,0
4/30/2014,Nation,Remy,22,visitor_242577,0,0
4/30/2014,Nation,Remy,22,visitor_242606,0,0
4/30/2014,Nation,Remy,22,visitor_242610,0,0
4/30/2014,Nation,Remy,22,visitor_242619,0,0
4/30/2014,Nation,Remy,22,visitor_242646,0,0
4/30/2014,Nation,Remy,22,visitor_242652,0,0
4/30/2014,Nation,Remy,22,visitor_242668,0,0
4/30/2014,Nation,Remy,22,visitor_242689,0,0
4/30/2014,Nation,Remy,22,visitor_242693,0,0
4/30/2014,Nation,Remy,22,visitor_242700,0,0
4/30/2014,Nation,Remy,22,visitor_242735,0,0
4/30/2014,Nation,Remy,22,visitor_242778,0,0
4/30/2014,Nation,Remy,22,visitor_242785,0,0
4/30/2014,Nation,Remy,22,visitor_242786,0,0
4/30/2014,Nation,Remy,22,visitor_242800,1,1
4/30/2014,Nation,Remy,22,visitor_242804,0,0
4/30/2014,Nation,Remy,22,visitor_242805,0,0
4/30/2014,Nation,Remy,22,visitor_242808,0,0
4/30/2014,Nation,Remy,22,visitor_242816,0,0
4/30/2014,Nation,Remy,22,visitor_242819,1,1
4/30/2014,Nation,Remy,22,visitor_242891,0,0
4/30/2014,Nation,Remy,22,visitor_242893,0,0
4/30/2014,Nation,Remy,22,visitor_242901,1,0
4/30/2014,Nation,Remy,22,visitor_242907,0,0
4/30/2014,Nation,Remy,22,visitor_242910,0,0
4/30/2014,Nation,Remy,22,visitor_242915,0,0
4/30/2014,Nation,Remy,22,visitor_242917,0,0
4/30/2014,Nation,Remy,22,visitor_242927,0,0
4/30/2014,Nation,Remy,22,visitor_242948,0,0
4/30/2014,Nation,Remy,22,visitor_242961,0,0
4/30/2014,Nation,Remy,22,visitor_243015,0,0
4/30/2014,Nation,Remy,22,visitor_243031,0,0
4/30/2014,Nation,Remy,22,visitor_243039,0,0
4/30/2014,Nation,Remy,22,visitor_243055,0,0
4/30/2014,Nation,Remy,22,visitor_243064,1,1
4/30/2014,Nation,Remy,22,visitor_243098,0,0
4/30/2014,Nation,Remy,22,visitor_243102,0,0
4/30/2014,Nation,Remy,22,visitor_243107,1,1
4/30/2014,Nation,Remy,22,visitor_243112,0,0
4/30/2014,Nation,Remy,22,visitor_243144,0,0
4/30/2014,Nation,Remy,22,visitor_243150,1,0
4/30/2014,Nation,Remy,22,visitor_243151,0,0
4/30/2014,Nation,Remy,22,visitor_243158,0,0
4/30/2014,Nation,Remy,22,visitor_243170,0,0
4/30/2014,Nation,Remy,22,visitor_243175,0,0
4/30/2014,Nation,Remy,22,visitor_243190,0,0
4/30/2014,Nation,Remy,22,visitor_243200,1,0
4/30/2014,Nation,Remy,22,visitor_243222,0,0
4/30/2014,Nation,Remy,23,visitor_243236,1,0
4/30/2014,Nation,Remy,23,visitor_243289,1,0
4/30/2014,Nation,Remy,23,visitor_243343,0,0
4/30/2014,Nation,Remy,23,visitor_243355,0,0
4/30/2014,Nation,Remy,23,visitor_243363,0,0
4/30/2014,Nation,Remy,23,visitor_243395,0,0
4/30/2014,Nation,Remy,23,visitor_243396,0,0
4/30/2014,Nation,Remy,23,visitor_243427,0,0
4/30/2014,Nation,Remy,23,visitor_243444,0,0
4/30/2014,Nation,Remy,23,visitor_243470,1,0
4/30/2014,Nation,Remy,23,visitor_243471,0,0
4/30/2014,Nation,Remy,23,visitor_243476,0,0
4/30/2014,Nation,Remy,23,visitor_243490,0,0
4/30/2014,Nation,Remy,23,visitor_243512,1,0
4/30/2014,Nation,Remy,23,visitor_243518,0,0
4/30/2014,Nation,Remy,23,visitor_243534,0,0
4/30/2014,Nation,Remy,23,visitor_243554,0,0
4/30/2014,Nation,Remy,23,visitor_243568,0,0
4/30/2014,Nation,Remy,23,visitor_243580,0,0
4/30/2014,Nation,Remy,23,visitor_243597,0,0
4/30/2014,Nation,Remy,23,visitor_243604,0,0
4/30/2014,Nation,Remy,23,visitor_243641,0,0
4/30/2014,Nation,Remy,23,visitor_243645,0,0
4/30/2014,Nation,Remy,23,visitor_243667,0,0
4/30/2014,Nation,Remy,23,visitor_243668,1,1
4/30/2014,Nation,Remy,23,visitor_243675,0,0
4/30/2014,Nation,Remy,23,visitor_243713,0,0
4/30/2014,Nation,Remy,23,visitor_243728,0,0
4/30/2014,Nation,Remy,23,visitor_243759,0,0
4/30/2014,Nation,Remy,23,visitor_243760,0,0
4/30/2014,Nation,Remy,23,visitor_243763,0,0
4/30/2014,Nation,Remy,23,visitor_243764,0,0
4/30/2014,Nation,Remy,23,visitor_243779,0,0
4/30/2014,Nation,Remy,23,visitor_243790,0,0
5/2/2014,Opera,Remy,18,visitor_243798,0,0
5/2/2014,Opera,Remy,18,visitor_243799,1,0
5/2/2014,Opera,Remy,18,visitor_243801,1,0
5/2/2014,Opera,Remy,18,visitor_243802,0,0
5/2/2014,Opera,Remy,18,visitor_243820,0,0
5/2/2014,Opera,Remy,18,visitor_243852,0,0
5/2/2014,Opera,Remy,18,visitor_243890,1,0
5/2/2014,Opera,Remy,18,visitor_243891,0,0
5/2/2014,Opera,Remy,18,visitor_243900,1,0
5/2/2014,Opera,Remy,18,visitor_243901,0,0
5/2/2014,Opera,Remy,18,visitor_243918,0,0
5/2/2014,Opera,Remy,18,visitor_243919,0,0
5/2/2014,Opera,Remy,18,visitor_243924,0,0
5/2/2014,Opera,Remy,18,visitor_243944,0,0
5/2/2014,Opera,Remy,18,visitor_243945,1,1
5/2/2014,Opera,Remy,18,visitor_243953,0,0
5/2/2014,Opera,Remy,18,visitor_243981,0,0
5/2/2014,Opera,Remy,18,visitor_243989,0,0
5/2/2014,Opera,Remy,18,visitor_243995,1,0
5/2/2014,Opera,Remy,18,visitor_244021,0,0
5/2/2014,Opera,Remy,18,visitor_244040,0,0
5/2/2014,Opera,Remy,18,visitor_244128,1,0
5/2/2014,Opera,Remy,18,visitor_244129,0,0
5/2/2014,Opera,Remy,18,visitor_244166,0,0
5/2/2014,Opera,Remy,18,visitor_244199,0,0
5/2/2014,Opera,Remy,18,visitor_244215,0,0
5/2/2014,Opera,Remy,18,visitor_244218,1,0
5/2/2014,Opera,Remy,18,visitor_244225,1,0
5/2/2014,Opera,Remy,18,visitor_244238,0,0
5/2/2014,Opera,Remy,18,visitor_244252,0,0
5/2/2014,Opera,Remy,18,visitor_244265,0,0
5/2/2014,Opera,Remy,18,visitor_244287,0,0
5/2/2014,Opera,Remy,18,visitor_244291,1,0
5/2/2014,Opera,Remy,18,visitor_244327,0,0
5/2/2014,Opera,Remy,18,visitor_244329,0,0
5/2/2014,Opera,Remy,18,visitor_244373,0,0
5/2/2014,Opera,Remy,18,visitor_244374,0,0
5/2/2014,Opera,Remy,18,visitor_244383,0,0
5/2/2014,Opera,Remy,18,visitor_244393,1,0
5/2/2014,Opera,Remy,18,visitor_244417,0,0
5/2/2014,Opera,Remy,18,visitor_244433,0,0
5/2/2014,Opera,Remy,18,visitor_244513,0,0
5/2/2014,Opera,Remy,18,visitor_244529,0,0
5/2/2014,Opera,Remy,18,visitor_244545,0,0
5/2/2014,Opera,Remy,18,visitor_244611,0,0
5/2/2014,Opera,Remy,18,visitor_244657,0,0
5/2/2014,Opera,Remy,18,visitor_244669,0,0
5/2/2014,Opera,Remy,18,visitor_244680,0,0
5/2/2014,Opera,Remy,18,visitor_244720,0,0
5/2/2014,Opera,Remy,18,visitor_244772,0,0
5/2/2014,Opera,Remy,18,visitor_244774,0,0
5/2/2014,Opera,Remy,18,visitor_244777,0,0
5/2/2014,Opera,Remy,18,visitor_244788,0,0
5/2/2014,Opera,Remy,18,visitor_244803,0,0
5/2/2014,Opera,Remy,18,visitor_244813,0,0
5/2/2014,Opera,Remy,18,visitor_244823,0,0
5/2/2014,Opera,Remy,18,visitor_244867,0,0
5/2/2014,Opera,Remy,18,visitor_244886,0,0
5/2/2014,Opera,Remy,18,visitor_244892,0,0
5/2/2014,Opera,Remy,18,visitor_244910,0,0
5/2/2014,Opera,Remy,18,visitor_244929,1,0
5/2/2014,Opera,Remy,18,visitor_244942,0,0
5/2/2014,Opera,Remy,18,visitor_244985,0,0
5/2/2014,Opera,Remy,18,visitor_244986,0,0
5/2/2014,Opera,Remy,18,visitor_245002,0,0
5/2/2014,Opera,Remy,18,visitor_245005,0,0
5/2/2014,Opera,Remy,18,visitor_245018,0,0
5/2/2014,Opera,Remy,18,visitor_245019,1,0
5/2/2014,Opera,Remy,18,visitor_245039,0,0
5/2/2014,Opera,Remy,18,visitor_245077,0,0
5/2/2014,Opera,Remy,18,visitor_245129,1,1
5/2/2014,Opera,Remy,18,visitor_245143,0,0
5/2/2014,Opera,Remy,18,visitor_245177,1,0
5/2/2014,Opera,Remy,18,visitor_245229,0,0
5/2/2014,Opera,Remy,18,visitor_245230,1,0
5/2/2014,Opera,Remy,18,visitor_245238,0,0
5/2/2014,Opera,Remy,18,visitor_245310,0,0
5/2/2014,Opera,Remy,18,visitor_245344,0,0
5/2/2014,Opera,Remy,18,visitor_245353,0,0
5/2/2014,Opera,Remy,18,visitor_245354,0,0
5/2/2014,Opera,Remy,18,visitor_245359,0,0
5/2/2014,Opera,Remy,18,visitor_245424,0,0
5/2/2014,Opera,Remy,18,visitor_245434,0,0
5/2/2014,Opera,Remy,18,visitor_245439,0,0
5/2/2014,Opera,Remy,18,visitor_245440,1,0
5/2/2014,Opera,Remy,18,visitor_245453,0,0
5/2/2014,Opera,Remy,18,visitor_245465,1,1
5/2/2014,Opera,Remy,18,visitor_245471,0,0
5/2/2014,Opera,Remy,18,visitor_245476,0,0
5/2/2014,Opera,Remy,18,visitor_245496,0,0
5/2/2014,Opera,Remy,18,visitor_245501,0,0
5/2/2014,Opera,Remy,18,visitor_245504,0,0
5/2/2014,Opera,Remy,18,visitor_245514,0,0
5/2/2014,Opera,Remy,18,visitor_245531,0,0
5/2/2014,Opera,Remy,18,visitor_245535,0,0
5/2/2014,Opera,Remy,18,visitor_245592,0,0
5/2/2014,Opera,Remy,18,visitor_245605,0,0
5/2/2014,Opera,Remy,18,visitor_245655,1,0
5/2/2014,Opera,Remy,18,visitor_245665,0,0
5/2/2014,Opera,Remy,18,visitor_245690,0,0
5/2/2014,Opera,Remy,18,visitor_245691,0,0
5/2/2014,Opera,Remy,18,visitor_245713,1,0
5/2/2014,Opera,Remy,18,visitor_245722,0,0
5/2/2014,Opera,Remy,18,visitor_245733,1,0
5/2/2014,Opera,Remy,18,visitor_245759,0,0
5/2/2014,Opera,Remy,18,visitor_245760,0,0
5/2/2014,Opera,Remy,18,visitor_245775,0,0
5/2/2014,Opera,Remy,18,visitor_245806,0,0
5/2/2014,Opera,Remy,18,visitor_245807,0,0
5/2/2014,Opera,Remy,18,visitor_245816,0,0
5/2/2014,Opera,Remy,18,visitor_245844,1,0
5/2/2014,Opera,Remy,18,visitor_245850,0,0
5/2/2014,Opera,Remy,18,visitor_245868,1,0
5/2/2014,Opera,Remy,18,visitor_245878,0,0
5/2/2014,Opera,Remy,18,visitor_245949,0,0
5/2/2014,Opera,Remy,18,visitor_245985,1,0
5/2/2014,Opera,Remy,18,visitor_245994,0,0
5/2/2014,Opera,Remy,18,visitor_246001,0,0
5/2/2014,Opera,Remy,18,visitor_246012,0,0
5/2/2014,Opera,Remy,18,visitor_246039,1,0
5/2/2014,Opera,Remy,18,visitor_246042,0,0
5/2/2014,Opera,Remy,18,visitor_246043,0,0
5/2/2014,Opera,Remy,18,visitor_246056,1,0
5/2/2014,Opera,Remy,18,visitor_246060,0,0
5/2/2014,Opera,Remy,18,visitor_246068,0,0
5/2/2014,Opera,Remy,18,visitor_246094,1,1
5/2/2014,Opera,Remy,18,visitor_246097,1,0
5/2/2014,Opera,Remy,18,visitor_246114,0,0
5/2/2014,Opera,Remy,18,visitor_246120,0,0
5/2/2014,Opera,Remy,18,visitor_246140,0,0
5/2/2014,Opera,Remy,18,visitor_246143,0,0
5/2/2014,Opera,Remy,18,visitor_246146,0,0
5/2/2014,Opera,Remy,18,visitor_246183,0,0
5/2/2014,Opera,Remy,18,visitor_246209,0,0
5/2/2014,Opera,Remy,18,visitor_246225,1,1
5/2/2014,Opera,Remy,18,visitor_246247,0,0
5/2/2014,Opera,Remy,18,visitor_246273,1,0
5/2/2014,Opera,Remy,18,visitor_246294,0,0
5/2/2014,Opera,Remy,18,visitor_246309,0,0
5/2/2014,Opera,Remy,18,visitor_246323,1,1
5/2/2014,Opera,Remy,18,visitor_246328,0,0
5/2/2014,Opera,Remy,18,visitor_246345,1,0
5/2/2014,Opera,Remy,18,visitor_246348,0,0
5/2/2014,Opera,Remy,18,visitor_246367,0,0
5/2/2014,Opera,Remy,18,visitor_246401,0,0
5/2/2014,Opera,Remy,18,visitor_246433,1,0
5/2/2014,Opera,Remy,18,visitor_246445,1,0
5/2/2014,Opera,Remy,18,visitor_246462,0,0
5/2/2014,Opera,Remy,18,visitor_246474,0,0
5/2/2014,Opera,Remy,18,visitor_246493,1,0
5/2/2014,Opera,Remy,18,visitor_246501,0,0
5/2/2014,Opera,Remy,18,visitor_246504,0,0
5/2/2014,Opera,Remy,18,visitor_246521,0,0
5/2/2014,Opera,Remy,18,visitor_246579,0,0
5/2/2014,Opera,Remy,18,visitor_246606,0,0
5/2/2014,Opera,Remy,18,visitor_246607,0,0
5/2/2014,Opera,Remy,18,visitor_246610,0,0
5/2/2014,Opera,Remy,18,visitor_246612,0,0
5/2/2014,Opera,Remy,18,visitor_246634,1,1
5/2/2014,Opera,Remy,18,visitor_246649,1,0
5/2/2014,Opera,Remy,18,visitor_246658,0,0
5/2/2014,Opera,Remy,18,visitor_246661,0,0
5/2/2014,Opera,Remy,18,visitor_246666,0,0
5/2/2014,Opera,Remy,18,visitor_246679,0,0
5/2/2014,Opera,Remy,18,visitor_246717,0,0
5/2/2014,Opera,Remy,18,visitor_246723,0,0
5/2/2014,Opera,Remy,18,visitor_246741,0,0
5/2/2014,Opera,Remy,18,visitor_246747,0,0
5/2/2014,Opera,Remy,18,visitor_246752,1,0
5/2/2014,Opera,Remy,18,visitor_246760,0,0
5/2/2014,Opera,Remy,18,visitor_246775,1,1
5/2/2014,Opera,Remy,18,visitor_246780,0,0
5/2/2014,Opera,Remy,18,visitor_246792,1,0
5/2/2014,Opera,Remy,18,visitor_246806,0,0
5/2/2014,Opera,Remy,18,visitor_246842,0,0
5/2/2014,Opera,Remy,18,visitor_246863,1,0
5/2/2014,Opera,Remy,18,visitor_246877,1,1
5/2/2014,Opera,Remy,18,visitor_246886,0,0
5/2/2014,Opera,Remy,18,visitor_246897,0,0
5/2/2014,Opera,Remy,18,visitor_246903,0,0
